analysis_id,stage,cohort,population,N,endpoint,predictor,analysis_type,beta,effect_measure,effect,ci_low,ci_high,ci_type,p,robust_p,adjusted_p,fdr,r_squared,spearman_rho,events,status,interpretation,primary_secondary,supports_main_claim,limitation,source_output,source_row,robust_ci_low,robust_ci_high,robust_adjusted_p,omitted_gene,AUC,seed,iterations,percentile,tested_dependencies
E0225,3,GSE176078,TNBC,8,malignant_vs_nonmalignant_combined,SMC1B,paired Wilcoxon,,paired mean difference,1.207978470760851,0.3390992794444746,2.1428443521113434,paired-donor bootstrap 95% CI,0.078125,,,0.140625,,,,estimated,No statistical support at the recorded threshold; not proof of no effect.,external/contextual,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Donor/sample pairs are units; no independent HRD annotation.,outputs/v2/stage3/single_cell_results.csv,8,,,,,,,,,
E0226,3,GSE176078,TNBC,8,malignant_vs_nonmalignant_combined,SYCP2,paired Wilcoxon,,paired mean difference,1.5487886799071091,0.5385046960193739,2.4954266047345426,paired-donor bootstrap 95% CI,0.0390625,,,0.087890625,,,,estimated,No statistical support at the recorded threshold; not proof of no effect.,external/contextual,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Donor/sample pairs are units; no independent HRD annotation.,outputs/v2/stage3/single_cell_results.csv,9,,,,,,,,,
E0227,3,GSE176078,TNBC,8,malignant_vs_nonmalignant_combined,SYCP3,paired Wilcoxon,,paired mean difference,-0.2193509856840172,-0.4959615963791328,0.0476111992902296,paired-donor bootstrap 95% CI,0.296875,,,0.4453125,,,,estimated,No statistical support at the recorded threshold; not proof of no effect.,external/contextual,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Donor/sample pairs are units; no independent HRD annotation.,outputs/v2/stage3/single_cell_results.csv,10,,,,,,,,,
E0228,3,GSE176078,TNBC,8,malignant_vs_nonmalignant_combined,MSH4,paired Wilcoxon,,paired mean difference,-0.0272773637844743,-0.0779985987931303,0.0180533611973311,paired-donor bootstrap 95% CI,0.625,,,0.625,,,,estimated,No statistical support at the recorded threshold; not proof of no effect.,external/contextual,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Donor/sample pairs are units; no independent HRD annotation.,outputs/v2/stage3/single_cell_results.csv,11,,,,,,,,,
E0229,3,GSE176078,TNBC,8,malignant_vs_nonmalignant_combined,MSH5,paired Wilcoxon,,paired mean difference,0.1783652521849394,-0.1957627453874761,0.5809376415390215,paired-donor bootstrap 95% CI,0.578125,,,0.625,,,,estimated,No statistical support at the recorded threshold; not proof of no effect.,external/contextual,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Donor/sample pairs are units; no independent HRD annotation.,outputs/v2/stage3/single_cell_results.csv,12,,,,,,,,,
E0230,3,GSE176078,all_breast,20,malignant_vs_nonmalignant_combined,composite,paired Wilcoxon,,paired mean difference,-0.007226310222631,-0.2006190847669894,0.1730214569927887,paired-donor bootstrap 95% CI,0.8123550415039062,,,0.9854354858398438,,,,estimated,No statistical support at the recorded threshold; not proof of no effect.,external/contextual,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Donor/sample pairs are units; no independent HRD annotation.,outputs/v2/stage3/single_cell_results.csv,13,,,,,,,,,
E0231,3,GSE176078,all_breast,20,malignant_vs_immune,composite,paired Wilcoxon,,paired mean difference,-0.0165729961779135,-0.2180074896993123,0.1823801808979375,paired-donor bootstrap 95% CI,0.9854354858398438,,,0.9854354858398438,,,,estimated,No statistical support at the recorded threshold; not proof of no effect.,external/contextual,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Donor/sample pairs are units; no independent HRD annotation.,outputs/v2/stage3/single_cell_results.csv,14,,,,,,,,,
E0232,3,GSE176078,all_breast,20,malignant_vs_stromal,composite,paired Wilcoxon,,paired mean difference,0.2529208047648974,0.0439203782978347,0.455825727149964,paired-donor bootstrap 95% CI,0.0295753479003906,,,0.109375,,,,estimated,No statistical support at the recorded threshold; not proof of no effect.,external/contextual,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Donor/sample pairs are units; no independent HRD annotation.,outputs/v2/stage3/single_cell_results.csv,15,,,,,,,,,
E0233,3,GSE176078,all_breast,8,malignant_vs_normal_epithelial,composite,paired Wilcoxon,,paired mean difference,0.3425030548991927,0.1039276949088754,0.5672761875607406,paired-donor bootstrap 95% CI,0.0546875,,,0.109375,,,,estimated,No statistical support at the recorded threshold; not proof of no effect.,external/contextual,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Donor/sample pairs are units; no independent HRD annotation.,outputs/v2/stage3/single_cell_results.csv,16,,,,,,,,,
E0234,3,GSE176078,all_breast,20,malignant_vs_nonmalignant_combined,HORMAD1,paired Wilcoxon,,paired mean difference,0.649960193041241,0.1087462423204492,1.3189572587602694,paired-donor bootstrap 95% CI,0.1240427930900948,,,0.2232770275621706,,,,estimated,No statistical support at the recorded threshold; not proof of no effect.,external/contextual,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Donor/sample pairs are units; no independent HRD annotation.,outputs/v2/stage3/single_cell_results.csv,17,,,,,,,,,
E0235,3,GSE176078,all_breast,20,malignant_vs_nonmalignant_combined,HORMAD2,paired Wilcoxon,,paired mean difference,-0.0183402111985287,-0.0599589116804383,0.00967896982513,paired-donor bootstrap 95% CI,0.4652088184521418,,,0.4652088184521418,,,,estimated,No statistical support at the recorded threshold; not proof of no effect.,external/contextual,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Donor/sample pairs are units; no independent HRD annotation.,outputs/v2/stage3/single_cell_results.csv,18,,,,,,,,,
E0238,3,GSE176078,all_breast,20,malignant_vs_nonmalignant_combined,SMC1B,paired Wilcoxon,,paired mean difference,0.5025341242759281,0.0841597070016695,0.997911040807902,paired-donor bootstrap 95% CI,0.2096749172845733,,,0.31451237592686,,,,estimated,No statistical support at the recorded threshold; not proof of no effect.,external/contextual,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Donor/sample pairs are units; no independent HRD annotation.,outputs/v2/stage3/single_cell_results.csv,21,,,,,,,,,
E0240,3,GSE176078,all_breast,20,malignant_vs_nonmalignant_combined,SYCP3,paired Wilcoxon,,paired mean difference,-0.1644458195639763,-0.4957529159214259,0.1856301024524688,paired-donor bootstrap 95% CI,0.3341380805957454,,,0.4296061036231013,,,,estimated,No statistical support at the recorded threshold; not proof of no effect.,external/contextual,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Donor/sample pairs are units; no independent HRD annotation.,outputs/v2/stage3/single_cell_results.csv,23,,,,,,,,,
E0241,3,GSE176078,all_breast,20,malignant_vs_nonmalignant_combined,MSH4,paired Wilcoxon,,paired mean difference,-0.0045615031340192,-0.0896812870352673,0.088901923326185,paired-donor bootstrap 95% CI,0.4327675806677847,,,0.4652088184521418,,,,estimated,No statistical support at the recorded threshold; not proof of no effect.,external/contextual,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Donor/sample pairs are units; no independent HRD annotation.,outputs/v2/stage3/single_cell_results.csv,24,,,,,,,,,
E0242,3,GSE176078,all_breast,20,malignant_vs_nonmalignant_combined,MSH5,paired Wilcoxon,,paired mean difference,0.1966164824988496,-0.1573389735619992,0.5180254176503557,paired-donor bootstrap 95% CI,0.116544264277528,,,0.2232770275621706,,,,estimated,No statistical support at the recorded threshold; not proof of no effect.,external/contextual,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Donor/sample pairs are units; no independent HRD annotation.,outputs/v2/stage3/single_cell_results.csv,25,,,,,,,,,
E0244,2,TCGA,clinically defined TNBC,103,HRD_total,candidate_mean_z,summary,,OLS beta; bootstrap uncertainty,15.94269681426696,7.851989694073705,23.941988642988683,percentile bootstrap 95% CI,,,,,,,,estimated,No statistical support at the recorded threshold; not proof of no effect.,sensitivity,NO_SUPPORT_AT_THRESHOLD,Observational; endpoint-specific complete cases; no causal or clinical utility inference.,outputs/v2/stage2/bootstrap_summary.json,0,,,,,,20260909.0,2000.0,,
E0246,3,DepMap,curated TNBC cell-line models,25,CRISPR genome-wide,candidate_mean_z,screen summary; proliferation-adjusted genome-wide FDR,,number of dependencies with genome-wide FDR <0.05,0.0,,,conventional 95% CI,,,,0.3662052274911317,,,,estimated,"0 discoveries among 17916 annotated/tested dependencies; fdr column is minimum genome-wide adjusted q, not a global test.",external/contextual,NO_SUPPORT_AT_THRESHOLD,25 curated TNBC models; low power; annotations do not define a new restricted FDR family.,outputs/v2/stage3/depmap_results.csv,-1,,,,,,,,,17916.0
E0247,3,DepMap,curated TNBC cell-line models,25,CRISPR DDR annotation,candidate_mean_z,screen summary; proliferation-adjusted genome-wide FDR,,number of dependencies with genome-wide FDR <0.05,0.0,,,conventional 95% CI,,,,0.9604742815784296,,,,estimated,"0 discoveries among 36 annotated/tested dependencies; fdr column is minimum genome-wide adjusted q, not a global test.",external/contextual,NO_SUPPORT_AT_THRESHOLD,25 curated TNBC models; low power; annotations do not define a new restricted FDR family.,outputs/v2/stage3/depmap_results.csv,-1,,,,,,,,,36.0
