analysis_id,stage,cohort,population,N,endpoint,predictor,analysis_type,beta,effect_measure,effect,ci_low,ci_high,ci_type,p,robust_p,adjusted_p,fdr,r_squared,spearman_rho,events,status,interpretation,primary_secondary,supports_main_claim,limitation,source_output,source_row,robust_ci_low,robust_ci_high,robust_adjusted_p,omitted_gene,AUC,seed,iterations,percentile,tested_dependencies
E0053,2,TCGA,clinically defined TNBC,103,HRD_total,RAD51_expr_z,Canonical single gene,4.449235943663584,OLS beta per signature unit,4.449235943663584,-0.2461224492890092,9.144594336616178,conventional 95% CI,0.0630246922319754,0.094371165821714,,0.0910356665572978,0.0338020980792979,0.1318981984350426,,estimated,No statistical support at the recorded threshold; not proof of no effect.,secondary/exploratory,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference.,outputs/v2/stage2/canonical_comparison.csv,6,-0.777466069220937,9.675937956548106,,,,,,,
E0054,2,TCGA,clinically defined TNBC,103,HRD_total,candidate_mean_z,Candidate beyond canonical RAD51,15.184470552469763,OLS beta per signature unit,15.184470552469763,7.447621059354873,22.921320045584658,conventional 95% CI,0.0001783031132266,0.000478368692643,,0.0004635880943892,0.1610060759122686,0.3538653107356274,,estimated,Association detected; scope limited to this model.,secondary/exploratory,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference.,outputs/v2/stage2/canonical_comparison.csv,7,6.842515245253523,23.526425859686007,,,,,,,
E0055,2,TCGA,clinically defined TNBC,103,HRD_total,RAD51B_expr_z,Canonical single gene,1.7493725736401862,OLS beta per signature unit,1.7493725736401862,-2.587281227119524,6.086026374399896,conventional 95% CI,0.4254605611877139,0.502759601392325,,0.4609156079533567,0.0063002025075841,0.117797637241358,,estimated,No statistical support at the recorded threshold; not proof of no effect.,secondary/exploratory,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference.,outputs/v2/stage2/canonical_comparison.csv,8,-3.41039966370536,6.909144810985732,,,,,,,
E0056,2,TCGA,clinically defined TNBC,103,HRD_total,candidate_mean_z,Candidate beyond canonical RAD51B,15.944615084021596,OLS beta per signature unit,15.944615084021596,8.076551369213753,23.81267879882944,conventional 95% CI,0.0001127669438721,0.0004556488663791,,0.0003664925675846,0.1445755800942523,0.3538653107356274,,estimated,Association detected; scope limited to this model.,secondary/exploratory,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference.,outputs/v2/stage2/canonical_comparison.csv,9,7.219504590225085,24.66972557781811,,,,,,,
E0057,2,TCGA,clinically defined TNBC,103,HRD_total,RAD51C_expr_z,Canonical single gene,-1.8077037847721855,OLS beta per signature unit,-1.8077037847721855,-6.124901505979595,2.5094939364352227,conventional 95% CI,0.4081413647715451,0.3902759548934567,,0.4609156079533567,0.0067848178624591,-0.0045152556685659,,estimated,No statistical support at the recorded threshold; not proof of no effect.,secondary/exploratory,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference.,outputs/v2/stage2/canonical_comparison.csv,10,-5.963799715141697,2.348392145597325,,,,,,,
E0058,2,TCGA,clinically defined TNBC,103,HRD_total,candidate_mean_z,Candidate beyond canonical RAD51C,17.05317391087153,OLS beta per signature unit,17.05317391087153,9.31996700942532,24.786380812317734,conventional 95% CI,2.9846346572777247e-05,7.752942264041675e-05,,0.0001785531147791,0.1663523656697632,0.3538653107356274,,estimated,Association detected; scope limited to this model.,secondary/exploratory,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference.,outputs/v2/stage2/canonical_comparison.csv,11,8.845904407487975,25.26044341425508,,,,,,,
E0059,2,TCGA,clinically defined TNBC,103,HRD_total,RAD51D_expr_z,Canonical single gene,4.535302281571312,OLS beta per signature unit,4.535302281571312,0.2082515422490036,8.86235302089362,conventional 95% CI,0.0401320051393132,0.0389764722574662,,0.067054254862458,0.041045965856951,0.2556173023561015,,estimated,No statistical support at the recorded threshold; not proof of no effect.,secondary/exploratory,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference.,outputs/v2/stage2/canonical_comparison.csv,12,0.2340371716720906,8.836567391470533,,,,,,,
E0060,2,TCGA,clinically defined TNBC,103,HRD_total,candidate_mean_z,Candidate beyond canonical RAD51D,15.315893748338766,OLS beta per signature unit,15.315893748338766,6.625876637538894,24.00591085913864,conventional 95% CI,0.0007041637937199,0.0007958287398541,,0.0013322863671135,0.1455216784269607,0.3538653107356274,,estimated,Association detected; scope limited to this model.,secondary/exploratory,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference.,outputs/v2/stage2/canonical_comparison.csv,13,6.533434233890219,24.098353262787317,,,,,,,
E0061,2,TCGA,clinically defined TNBC,103,HRD_total,BRIP1_expr_z,Canonical single gene,8.00069948132952,OLS beta per signature unit,8.00069948132952,3.574104301512233,12.427294661146806,conventional 95% CI,0.0005203119774259,0.0004729428073862,,0.0067640557065375,0.1129090235770329,0.3207259707739993,,estimated,Association detected; scope limited to this model.,secondary/exploratory,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference.,outputs/v2/stage2/canonical_comparison.csv,14,3.608447980445052,12.392950982213986,,,,,,,
E0062,2,TCGA,clinically defined TNBC,103,HRD_total,candidate_mean_z,Candidate beyond canonical BRIP1,12.079872836020511,OLS beta per signature unit,12.079872836020511,3.5976643920557034,20.56208127998532,conventional 95% CI,0.0057008891328733,0.0100820569689081,,0.0057008891328733,0.1784917740393155,0.3538653107356274,,estimated,Association detected; scope limited to this model.,secondary/exploratory,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference.,outputs/v2/stage2/canonical_comparison.csv,15,2.9426514084835933,21.217094263557435,,,,,,,
E0063,2,TCGA,clinically defined TNBC,103,HRD_total,ATM_expr_z,Canonical single gene,1.366359987610632,OLS beta per signature unit,1.366359987610632,-3.1240271995246824,5.856747174745946,conventional 95% CI,0.5474491335892074,0.5541623831014013,,0.5474491335892074,0.003594537171459,0.0344631557963292,,estimated,No statistical support at the recorded threshold; not proof of no effect.,secondary/exploratory,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference.,outputs/v2/stage2/canonical_comparison.csv,16,-3.200472638332904,5.933192613554168,,,,,,,
E0064,2,TCGA,clinically defined TNBC,103,HRD_total,candidate_mean_z,Candidate beyond canonical ATM,18.424616450444944,OLS beta per signature unit,18.424616450444944,9.90522036033233,26.94401254055756,conventional 95% CI,4.120456494902607e-05,8.903205979287928e-05,,0.0001785531147791,0.1585113098261807,0.3538653107356274,,estimated,Association detected; scope limited to this model.,secondary/exploratory,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference.,outputs/v2/stage2/canonical_comparison.csv,17,9.476104271050872,27.373128629839016,,,,,,,
E0065,2,TCGA,clinically defined TNBC,103,HRD_total,CHEK2_expr_z,Canonical single gene,7.126354786217883,OLS beta per signature unit,7.126354786217883,2.868250142304218,11.384459430131548,conventional 95% CI,0.0012533424184493,0.0010311534350351,,0.0081467257199205,0.0983928937607263,0.2702726577377729,,estimated,Association detected; scope limited to this model.,secondary/exploratory,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference.,outputs/v2/stage2/canonical_comparison.csv,18,2.943987690398088,11.308721882037675,,,,,,,
E0066,2,TCGA,clinically defined TNBC,103,HRD_total,candidate_mean_z,Candidate beyond canonical CHEK2,13.000299343004066,OLS beta per signature unit,13.000299343004066,4.95944433086429,21.04115435514384,conventional 95% CI,0.0017981552865812,0.0025109832073234,,0.0021250926114141,0.1825049483069099,0.3538653107356274,,estimated,Association detected; scope limited to this model.,secondary/exploratory,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference.,outputs/v2/stage2/canonical_comparison.csv,19,4.681249229139956,21.31934945686817,,,,,,,
E0067,2,TCGA,clinically defined TNBC,103,HRD_total,STAG2_expr_z,Canonical single gene,5.564225518170387,OLS beta per signature unit,5.564225518170387,1.2971098392393898,9.831341197101384,conventional 95% CI,0.0111134125348502,0.0157413419963677,,0.0288948725906107,0.0621335009742345,0.2220495074770183,,estimated,Association detected; scope limited to this model.,secondary/exploratory,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference.,outputs/v2/stage2/canonical_comparison.csv,20,1.0706100808990549,10.05784095544172,,,,,,,
E0068,2,TCGA,clinically defined TNBC,103,HRD_total,candidate_mean_z,Candidate beyond canonical STAG2,14.139433606945987,OLS beta per signature unit,14.139433606945987,5.540132240814373,22.738734973077605,conventional 95% CI,0.0015130772621854,0.0037826459155792,,0.0021250926114141,0.1523385762290318,0.3538653107356274,,estimated,Association detected; scope limited to this model.,secondary/exploratory,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference.,outputs/v2/stage2/canonical_comparison.csv,21,4.678894390977488,23.599972822914488,,,,,,,
E0069,2,TCGA,clinically defined TNBC,103,HRD_total,RAD21_expr_z,Canonical single gene,5.68025981411588,OLS beta per signature unit,5.68025981411588,1.3439478747197269,10.016571753512032,conventional 95% CI,0.0107619886659613,0.0180874305563129,,0.0288948725906107,0.0626662641131751,0.2089212093652512,,estimated,Association detected; scope limited to this model.,secondary/exploratory,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference.,outputs/v2/stage2/canonical_comparison.csv,22,0.9910281637483012,10.36949146448346,,,,,,,
E0070,2,TCGA,clinically defined TNBC,103,HRD_total,candidate_mean_z,Candidate beyond canonical RAD21,14.958407921473093,OLS beta per signature unit,14.958407921473093,5.439693026475773,24.477122816470413,conventional 95% CI,0.002380007810103,0.0024713482446829,,0.0025783417942783,0.1457071101248583,0.3538653107356274,,estimated,Association detected; scope limited to this model.,secondary/exploratory,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference.,outputs/v2/stage2/canonical_comparison.csv,23,5.40226972089139,24.5145461220548,,,,,,,
E0071,2,TCGA,clinically defined TNBC,103,HRD_total,SMC1A_expr_z,Canonical single gene,4.5833036685388695,OLS beta per signature unit,4.5833036685388695,0.1852496523787996,8.981357684698938,conventional 95% CI,0.0412641568384357,0.0470902882064613,,0.067054254862458,0.0405958758702216,0.2148536620684765,,estimated,No statistical support at the recorded threshold; not proof of no effect.,secondary/exploratory,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference.,outputs/v2/stage2/canonical_comparison.csv,24,0.0600574864516296,9.10654985062611,,,,,,,
E0072,2,TCGA,clinically defined TNBC,103,HRD_total,candidate_mean_z,Candidate beyond canonical SMC1A,15.593365534650015,OLS beta per signature unit,15.593365534650015,6.731778506009034,24.454952563290995,conventional 95% CI,0.0007173849669073,0.0008097350981031,,0.0013322863671135,0.1448236051578192,0.3538653107356274,,estimated,Association detected; scope limited to this model.,secondary/exploratory,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference.,outputs/v2/stage2/canonical_comparison.csv,25,6.638258014444455,24.548473054855577,,,,,,,
E0073,2,TCGA,clinically defined TNBC,103,HRD_total,leave_one_out_score,Leave one gene out,13.473557834029904,OLS beta per signature unit,13.473557834029904,5.995529593105683,20.951586074954125,conventional 95% CI,0.0005405260324355,0.0017102799116247,,,0.1122818746549754,0.3349034341323553,,estimated,Association detected; scope limited to this model.,sensitivity,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference.,outputs/v2/stage2/leave_one_gene_out.csv,0,5.1797843121917335,21.767331355868077,,HORMAD1,,,,,
E0074,2,TCGA,clinically defined TNBC,103,HRD_total,leave_one_out_score,Leave one gene out,15.200002341531436,OLS beta per signature unit,15.200002341531436,7.989910705357457,22.41009397770541,conventional 95% CI,6.164967672019563e-05,0.0001200971459692,,,0.1476020314449631,0.3537389714650957,,estimated,Association detected; scope limited to this model.,sensitivity,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference.,outputs/v2/stage2/leave_one_gene_out.csv,1,7.664895019261687,22.735109663801182,,HORMAD2,,,,,
E0075,2,TCGA,clinically defined TNBC,103,HRD_total,leave_one_out_score,Leave one gene out,17.063158148735102,OLS beta per signature unit,17.063158148735102,9.389713455850556,24.73660284161965,conventional 95% CI,2.5755892160656305e-05,4.912851193860936e-05,,,0.1615351833491428,0.3716187247512053,,estimated,Association detected; scope limited to this model.,sensitivity,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference.,outputs/v2/stage2/leave_one_gene_out.csv,2,9.084367850876031,25.041948446594173,,STAG3,,,,,
E0076,2,TCGA,clinically defined TNBC,103,HRD_total,leave_one_out_score,Leave one gene out,14.67247820598024,OLS beta per signature unit,14.67247820598024,7.45772701172623,21.88722940023425,conventional 95% CI,0.0001065918083499,0.0004476860585492,,,0.1387788001585918,0.3604349528032731,,estimated,Association detected; scope limited to this model.,sensitivity,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference.,outputs/v2/stage2/leave_one_gene_out.csv,3,6.653159901921454,22.691796510039023,,REC8,,,,,
E0077,2,TCGA,clinically defined TNBC,103,HRD_total,leave_one_out_score,Leave one gene out,15.2424907164406,OLS beta per signature unit,15.2424907164406,7.5507999818867075,22.93418145099449,conventional 95% CI,0.0001550741449068,0.0006393196674332,,,0.1327028784779939,0.3498663981727125,,estimated,Association detected; scope limited to this model.,sensitivity,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference.,outputs/v2/stage2/leave_one_gene_out.csv,4,6.66323719153921,23.82174424134199,,SMC1B,,,,,
E0078,2,TCGA,clinically defined TNBC,103,HRD_total,leave_one_out_score,Leave one gene out,17.226616423418502,OLS beta per signature unit,17.226616423418502,9.332690034332368,25.12054281250464,conventional 95% CI,3.533007219488306e-05,7.315569637866272e-05,,,0.1565087406844713,0.3745135419499087,,estimated,Association detected; scope limited to this model.,sensitivity,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference.,outputs/v2/stage2/leave_one_gene_out.csv,5,8.964677705392896,25.48855514144411,,SYCP2,,,,,
E0079,2,TCGA,clinically defined TNBC,103,HRD_total,leave_one_out_score,Leave one gene out,14.961582064945937,OLS beta per signature unit,14.961582064945937,7.428638328550167,22.494525801341705,conventional 95% CI,0.0001501913456797,0.0003677991109048,,,0.1332224544179145,0.3349803362970267,,estimated,Association detected; scope limited to this model.,sensitivity,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference.,outputs/v2/stage2/leave_one_gene_out.csv,6,6.910948813954287,23.01221531593759,,SYCP3,,,,,
E0080,2,TCGA,clinically defined TNBC,103,HRD_total,leave_one_out_score,Leave one gene out,14.468146742667608,OLS beta per signature unit,14.468146742667608,6.98288553250985,21.95340795282537,conventional 95% CI,0.0002192281607005,0.0006853023256617,,,0.127068075798471,0.339638410271411,,estimated,Association detected; scope limited to this model.,sensitivity,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference.,outputs/v2/stage2/leave_one_gene_out.csv,7,6.2765625244421255,22.659730960893093,,MSH4,,,,,
E0081,2,TCGA,clinically defined TNBC,103,HRD_total,leave_one_out_score,Leave one gene out,16.570487031300164,OLS beta per signature unit,16.570487031300164,8.671472312694094,24.46950174990624,conventional 95% CI,6.657951248886183e-05,0.0003483565762337,,,0.1463661117103731,0.3535961531592773,,estimated,Association detected; scope limited to this model.,sensitivity,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference.,outputs/v2/stage2/leave_one_gene_out.csv,8,7.691887127503817,25.44908693509651,,MSH5,,,,,
E0082,2,TCGA,clinically defined TNBC,113,proliferation,candidate_mean_z,Candidate versus proliferation,0.523769357448289,OLS beta per signature unit,0.523769357448289,0.2301854142243008,0.8173533006722772,conventional 95% CI,0.000595442320493,0.003950914497559,,,0.1011984424783861,0.307854814026216,,estimated,Association detected; scope limited to this model.,sensitivity,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference.,outputs/v2/stage2/proliferation_analysis.csv,0,0.1711855175659411,0.8763531973306369,,,,,,,
E0083,2,TCGA,clinically defined TNBC,103,HRD_total,candidate_mean_z,HRD adjusted for proliferation,12.887990434535991,OLS beta per signature unit,12.887990434535991,5.147988420975389,20.627992448096595,conventional 95% CI,0.0013254672264941,0.0051080831695266,,,0.2086441193020075,0.3538653107356274,,estimated,Association detected; scope limited to this model.,sensitivity,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference.,outputs/v2/stage2/proliferation_analysis.csv,1,3.957996951766804,21.817983917305177,,,,,,,
E0084,4,SCAN-B,clinically defined TNBC,225,HRDetect_probability,candidate_mean_z,Co-primary OLS,0.2188371795401043,OLS beta per signature unit,0.2188371795401043,0.1081665923682189,0.3295077667119898,conventional 95% CI,0.0001289446560722,0.0004798614621651,0.0001289446560722,,0.063751032500644,0.2774673409186684,,estimated,Association detected; scope limited to this model.,primary,QUALIFIED_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_primary_results.csv,0,0.0971547718255636,0.340519587254645,0.0004798614621651,,,,,,
E0085,4,SCAN-B,clinically defined TNBC,225,scarHRD_score,candidate_mean_z,Co-primary OLS,13.993421847893854,OLS beta per signature unit,13.993421847893854,7.857565866106857,20.12927782968085,conventional 95% CI,1.121429514863037e-05,3.627037130250144e-05,2.242859029726074e-05,,0.0830537943011329,0.3052387630038308,,estimated,Association detected; scope limited to this model.,primary,QUALIFIED_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_primary_results.csv,1,7.451261827955049,20.53558186783266,7.254074260500289e-05,,,,,,
E0086,4,SCAN-B,clinically defined TNBC,225,HRDetect_probability,candidate_mean_z,proliferation,0.075726787161104,OLS beta per signature unit,0.075726787161104,-0.0492669173536412,0.2007204916758493,conventional 95% CI,0.2337745371630358,0.275496949933034,,,0.1362009646593825,0.2774673409186684,,estimated,No statistical support at the recorded threshold; not proof of no effect.,sensitivity,NO_SUPPORT_AT_THRESHOLD,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_adjusted_results.csv,0,-0.0607873455230932,0.2122409198453014,,,,,,,
E0087,4,SCAN-B,clinically defined TNBC,225,HRDetect_probability,candidate_mean_z,age,0.1693557317837993,OLS beta per signature unit,0.1693557317837993,0.0656575105831715,0.2730539529844271,conventional 95% CI,0.0014814744183695,0.0035262725021755,,,0.2007461872116704,0.2774673409186684,,estimated,Association detected; scope limited to this model.,sensitivity,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_adjusted_results.csv,1,0.0561917396751199,0.2825197238924786,,,,,,,
E0088,4,SCAN-B,clinically defined TNBC,225,HRDetect_probability,candidate_mean_z,age + proliferation,0.0740119682907071,OLS beta per signature unit,0.0740119682907071,-0.0438815704017168,0.1919055069831312,conventional 95% CI,0.217320581725918,0.2705772047793344,,,0.2350699770582214,0.2774673409186684,,estimated,No statistical support at the recorded threshold; not proof of no effect.,sensitivity,NO_SUPPORT_AT_THRESHOLD,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_adjusted_results.csv,2,-0.0580473331848246,0.206071269766239,,,,,,,
E0089,4,SCAN-B,clinically defined TNBC,225,HRDetect_probability,candidate_mean_z,Same-complete-case unadjusted for age + proliferation,0.2188371795401043,OLS beta per signature unit,0.2188371795401043,0.1081665923682189,0.3295077667119898,conventional 95% CI,0.0001289446560722,0.0004798614621651,,,0.063751032500644,0.2774673409186684,,estimated,Association detected; scope limited to this model.,sensitivity,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_adjusted_results.csv,3,0.0971547718255636,0.340519587254645,,,,,,,
E0090,4,SCAN-B,clinically defined TNBC,225,HRDetect_probability,candidate_mean_z,previous Stage2/3 proliferation,0.0643513276248003,OLS beta per signature unit,0.0643513276248003,-0.0583856340609311,0.1870882893105318,conventional 95% CI,0.3026124438074816,0.3532923328957077,,,0.1534654285999755,0.2774673409186684,,estimated,No statistical support at the recorded threshold; not proof of no effect.,sensitivity,NO_SUPPORT_AT_THRESHOLD,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_adjusted_results.csv,4,-0.0719864904511723,0.200689145700773,,,,,,,
E0091,4,SCAN-B,clinically defined TNBC,225,HRDetect_probability,candidate_mean_z,PAM50 + proliferation,-0.0372253948387448,OLS beta per signature unit,-0.0372253948387448,-0.1619963440331943,0.0875455543557046,conventional 95% CI,0.5571495118103023,0.6021165615017897,,,0.2368073697612317,0.2774673409186684,,estimated,No statistical support at the recorded threshold; not proof of no effect.,sensitivity,NO_SUPPORT_AT_THRESHOLD,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_adjusted_results.csv,5,-0.1777363205072165,0.1032855308297268,,,,,,,
E0092,4,SCAN-B,clinically defined TNBC,0,HRDetect_probability,candidate_mean_z,Adjust BRCA1 alteration,,OLS beta per signature unit,,,,conventional 95% CI,,,,,,,,unavailable,Not estimable: No patient-level BRCA1 alteration supplied in local inputs,sensitivity,UNAVAILABLE,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_adjusted_results.csv,6,,,,,,,,,
E0093,4,SCAN-B,clinically defined TNBC,0,HRDetect_probability,candidate_mean_z,Adjust BRCA2 alteration,,OLS beta per signature unit,,,,conventional 95% CI,,,,,,,,unavailable,Not estimable: No patient-level BRCA2 alteration supplied in local inputs,sensitivity,UNAVAILABLE,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_adjusted_results.csv,7,,,,,,,,,
E0094,4,SCAN-B,clinically defined TNBC,0,HRDetect_probability,candidate_mean_z,Adjust tumor purity,,OLS beta per signature unit,,,,conventional 95% CI,,,,,,,,unavailable,Not estimable: No patient-level tumor purity supplied in local inputs,sensitivity,UNAVAILABLE,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_adjusted_results.csv,8,,,,,,,,,
E0095,4,SCAN-B,clinically defined TNBC,225,scarHRD_score,candidate_mean_z,proliferation,1.1908592998794598,OLS beta per signature unit,1.1908592998794598,-5.256261232275883,7.637979832034802,conventional 95% CI,0.7161948024912931,0.7631035775447719,,,0.2677917230536129,0.3052387630038308,,estimated,No statistical support at the recorded threshold; not proof of no effect.,sensitivity,NO_SUPPORT_AT_THRESHOLD,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_adjusted_results.csv,9,-6.585827084457779,8.967545684216699,,,,,,,
E0096,4,SCAN-B,clinically defined TNBC,225,scarHRD_score,candidate_mean_z,age,11.75295215191202,OLS beta per signature unit,11.75295215191202,5.841847450803201,17.66405685302084,conventional 95% CI,0.0001187504307891,0.0003110730502524,,,0.1725418719375078,0.3052387630038308,,estimated,Association detected; scope limited to this model.,sensitivity,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_adjusted_results.csv,10,5.430810982040912,18.07509332178313,,,,,,,
E0097,4,SCAN-B,clinically defined TNBC,225,scarHRD_score,candidate_mean_z,age + proliferation,1.1293531568044524,OLS beta per signature unit,1.1293531568044524,-5.151221078254012,7.409927391862916,conventional 95% CI,0.7233956080078016,0.7710456324838542,,,0.3083171216990468,0.3052387630038308,,estimated,No statistical support at the recorded threshold; not proof of no effect.,sensitivity,NO_SUPPORT_AT_THRESHOLD,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_adjusted_results.csv,11,-6.509455558130424,8.768161871739329,,,,,,,
E0098,4,SCAN-B,clinically defined TNBC,225,scarHRD_score,candidate_mean_z,Same-complete-case unadjusted for age + proliferation,13.993421847893854,OLS beta per signature unit,13.993421847893854,7.857565866106857,20.12927782968085,conventional 95% CI,1.121429514863037e-05,3.627037130250144e-05,,,0.0830537943011329,0.3052387630038308,,estimated,Association detected; scope limited to this model.,sensitivity,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_adjusted_results.csv,12,7.451261827955049,20.53558186783266,,,,,,,
E0099,4,SCAN-B,clinically defined TNBC,225,scarHRD_score,candidate_mean_z,previous Stage2/3 proliferation,0.5849094793622854,OLS beta per signature unit,0.5849094793622854,-5.675003405299332,6.844822364023903,conventional 95% CI,0.8540735853207377,0.8753432300653002,,,0.2983877542156625,0.3052387630038308,,estimated,No statistical support at the recorded threshold; not proof of no effect.,sensitivity,NO_SUPPORT_AT_THRESHOLD,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_adjusted_results.csv,13,-6.754404595423371,7.924223554147942,,,,,,,
E0100,4,SCAN-B,clinically defined TNBC,225,scarHRD_score,candidate_mean_z,PAM50 + proliferation,-3.9092925087121584,OLS beta per signature unit,-3.9092925087121584,-10.443286055448567,2.624701038024249,conventional 95% CI,0.2396243136591151,0.3260888426865317,,,0.3331452765746945,0.3052387630038308,,estimated,No statistical support at the recorded threshold; not proof of no effect.,sensitivity,NO_SUPPORT_AT_THRESHOLD,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_adjusted_results.csv,14,-11.73716226363639,3.918577246212074,,,,,,,
E0101,4,SCAN-B,clinically defined TNBC,0,scarHRD_score,candidate_mean_z,Adjust BRCA1 alteration,,OLS beta per signature unit,,,,conventional 95% CI,,,,,,,,unavailable,Not estimable: No patient-level BRCA1 alteration supplied in local inputs,sensitivity,UNAVAILABLE,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_adjusted_results.csv,15,,,,,,,,,
E0102,4,SCAN-B,clinically defined TNBC,0,scarHRD_score,candidate_mean_z,Adjust BRCA2 alteration,,OLS beta per signature unit,,,,conventional 95% CI,,,,,,,,unavailable,Not estimable: No patient-level BRCA2 alteration supplied in local inputs,sensitivity,UNAVAILABLE,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_adjusted_results.csv,16,,,,,,,,,
